instance,set,rule,relax,status,nodes,time,loup,uplo,timeout
ex14_2_8.bch,easy,largestfirst,affine,complete,40,0.05841000000000002,1.000058571999729e-09,0,60.0
ex14_2_8.bch,easy,roundrobin,affine,complete,50,0.057813,1.3560494949160784e-09,0,60.0
ex5_2_2_case3.bch,medium,lsmear,affine,complete,20,0.04356100000000001,-750.0000001363414,-750.7507508872286,60.0
ex5_2_2_case3.bch,medium,lsmear-box,affine,complete,20,0.04365100000000001,-750.0000001363414,-750.7507508872286,60.0
ex5_2_2_case3.bch,medium,smearsumrel,affine,complete,10,0.03535700000000001,-750.0000002579582,-750.750751008967,60.0
ex5_2_2_case3.bch,medium,smearsum,affine,complete,28,0.07131800000000003,-750.0000002012086,-750.7507509521607,60.0
ex5_2_2_case3.bch,medium,smearmax,affine,complete,26,0.07307600000000002,-750.0000000543082,-750.7507508051132,60.0
ex5_2_2_case3.bch,medium,smearmaxrel,affine,complete,22,0.051912000000000014,-750.0000003752266,-750.7507511263528,60.0
ex5_2_2_case3.bch,medium,largestfirst,affine,timeout,29236,60.00117500000002,-671.875000190067,-1726.7125003835217,60.0
ex5_2_2_case3.bch,medium,roundrobin,affine,complete,66,0.14850700000000006,-750.000000396886,-750.7507511480339,60.0
ex5_4_2.bch,easy,lsmear,affine,complete,64,0.10601800000000002,7512.756770987788,7506.679052657742,60.0
ex5_4_2.bch,easy,lsmear-box,affine,complete,64,0.10574100000000003,7512.756770987788,7506.679052657742,60.0
ex5_4_2.bch,easy,smearsumrel,affine,complete,66,0.11545800000000002,7513.710577343634,7506.204372970665,60.0
ex5_4_2.bch,easy,smearsum,affine,complete,76,0.12890200000000004,7516.29177931069,7508.782996314376,60.0
ex5_4_2.bch,easy,smearmax,affine,complete,94,0.16008200000000006,7514.605201036198,7507.098102933266,60.0
ex5_4_2.bch,easy,smearmaxrel,affine,complete,58,0.10141700000000003,7516.4273048080695,7508.918386421648,60.0
ex5_4_2.bch,easy,largestfirst,affine,timeout,35514,60.00026400000002,7579.136210253961,2718.7511801722353,60.0
ex5_4_2.bch,easy,roundrobin,affine,complete,68,0.11699900000000002,7512.9508420484535,7505.445396651802,60.0
ex7_2_10.bch,easy,lsmear,affine,complete,12,0.018568,0.1,0.09999999999999999,60.0
