instance,set,rule,relax,status,nodes,time,loup,uplo,timeout
ex2_1_9bis.bch,blowup,lsmear-box,both,complete,70236,122.72511000000002,-0.37499999925,-0.37537537462462456,600.0
ex2_1_9bis.bch,blowup,smearsumrel,both,complete,53696,94.33371100000002,-0.37499999925,-0.37537537462462456,600.0
ex2_1_9bis.bch,blowup,smearsum,both,complete,55182,96.15471100000002,-0.37499999925,-0.37537537462462456,600.0
ex2_1_9bis.bch,blowup,smearmax,both,complete,58918,100.36682500000002,-0.37499999925,-0.37537537462462456,600.0
ex2_1_9bis.bch,blowup,smearmaxrel,both,complete,55628,96.56214200000002,-0.37499999925,-0.37537537462462456,600.0
ex2_1_9bis.bch,blowup,largestfirst,both,timeout,553296,600.0004980000002,-0.3578067652341302,-6.500000000000001,600.0
ex2_1_9bis.bch,blowup,roundrobin,both,complete,63084,103.44486100000005,-0.37499999925,-0.37537537462462456,600.0
ex2_1_9fact.bch,medium,lsmear,both,complete,5124,10.311979000000003,-0.37500000675000006,-0.3753753821321321,600.0
ex2_1_9fact.bch,medium,lsmear-box,both,complete,5092,10.412742000000003,-0.37500000675000006,-0.3753753821321321,600.0
ex2_1_9fact.bch,medium,smearsumrel,both,complete,2596,6.7153230000000015,-0.37500000675000006,-0.3753753821321321,600.0
ex2_1_9fact.bch,medium,smearsum,both,complete,2604,6.601344000000001,-0.37500000675000006,-0.3753753821321321,600.0
ex2_1_9fact.bch,medium,smearmax,both,complete,2622,6.865723000000002,-0.37500000675000006,-0.3753753821321321,600.0
ex2_1_9fact.bch,medium,smearmaxrel,both,complete,2676,6.758956000000001,-0.37500000675000006,-0.3753753821321321,600.0
ex2_1_9fact.bch,medium,largestfirst,both,timeout,548704,600.0023760000001,-0.3272384675877767,-2.162826247981677,600.0
ex2_1_9fact.bch,medium,roundrobin,both,complete,4254,9.264934000000004,-0.3749956155402337,-0.37537098652676043,600.0
ex3_1_1.bch,easy,lsmear,both,complete,94,0.2699810000000001,7053.8541358553475,7046.807328526822,600.0
ex3_1_1.bch,easy,lsmear-box,both,complete,92,0.2701640000000001,7051.802959397213,7044.7582011960185,600.0
ex3_1_1.bch,easy,smearsumrel,both,complete,104,0.3215780000000001,7053.052921650121,7046.006914735386,600.0
ex3_1_1.bch,easy,smearsum,both,complete,108,0.35570600000000013,7053.254751198601,7046.208542655946,600.0
ex3_1_1.bch,easy,smearmax,both,complete,104,0.3062650000000001,7051.50456763655,7044.460107529022,600.0
ex3_1_1.bch,easy,smearmaxrel,both,complete,228,0.7198540000000003,7053.909234467957,7046.862372095861,600.0
ex3_1_1.bch,easy,largestfirst,both,timeout,184834,600.0030310000002,7053.732099404285,3763.2071048733146,600.0
ex3_1_1.bch,easy,roundrobin,both,complete,122,0.3882400000000001,7053.423036140001,7046.376659480522,600.0
ex3_1_2.bch,easy,lsmear,both,complete,4,0.0077300000000000025,-30665.519612544434,-30696.215828372806,600.0
ex3_1_2.bch,easy,lsmear-box,both,complete,4,0.007687000000000005,-30665.519612544434,-30696.215828372806,600.0
ex3_1_2.bch,easy,smearsumrel,both,complete,4,0.009253000000000003,-30665.519612544434,-30696.215828372806,600.0
ex3_1_2.bch,easy,smearsum,both,complete,6,0.006692,-30640.24990366249,-30670.920824486973,600.0
ex3_1_2.bch,easy,smearmax,both,complete,6,0.006738000000000004,-30640.24990366249,-30670.920824486973,600.0
ex3_1_2.bch,easy,smearmaxrel,both,complete,4,0.009213000000000004,-30665.519612544434,-30696.215828372806,600.0
ex3_1_2.bch,easy,largestfirst,both,complete,6,0.004897000000000002,-30635.119369517146,-30665.785154671816,600.0
ex3_1_2.bch,easy,roundrobin,both,complete,6,0.006983000000000001,-30665.538640777326,-30674.267727049362,600.0
ex3_1_3.bch,easy,lsmear,both,complete,4,0.0024720000000000002,-309.9999998420001,-310.00376192832437,600.0
ex3_1_3.bch,easy,lsmear-box,both,complete,4,0.002424999999999999,-309.9999998420001,-310.00376192832437,600.0
ex3_1_3.bch,easy,smearsumrel,both,complete,4,0.0031929999999999997,-309.9999998420001,-310.00376192832437,600.0
ex3_1_3.bch,easy,smearsum,both,complete,4,0.0031670000000000014,-309.9999998420001,-310.00376192832437,600.0
ex3_1_3.bch,easy,smearmax,both,complete,4,0.003188,-309.9999998420001,-310.00376192832437,600.0
ex3_1_3.bch,easy,smearmaxrel,both,complete,4,0.003188,-309.9999998420001,-310.00376192832437,600.0
ex3_1_3.bch,easy,largestfirst,both,complete,4,0.0020359999999999996,-309.9999998420001,-310.00376192832437,600.0
ex3_1_3.bch,easy,roundrobin,both,complete,4,0.002020000000000001,-309.9999998420001,-310.00376192832437,600.0
ex3_1_3bis.bch,easy,lsmear,both,complete,4,0.0024420000000000006,-309.9999998420001,-310.00376192832437,600.0
ex3_1_3bis.bch,easy,lsmear-box,both,complete,4,0.0024300000000000007,-309.9999998420001,-310.00376192832437,600.0
ex3_1_3bis.bch,easy,smearsumrel,both,complete,4,0.0032260000000000006,-309.9999998420001,-310.00376192832437,600.0
ex3_1_3bis.bch,easy,smearsum,both,complete,4,0.0031940000000000007,-309.9999998420001,-310.00376192832437,600.0
ex3_1_3bis.bch,easy,smearmax,both,complete,4,0.0032150000000000026,-309.9999998420001,-310.00376192832437,600.0
ex3_1_3bis.bch,easy,smearmaxrel,both,complete,4,0.003206000000000003,-309.9999998420001,-310.00376192832437,600.0
ex3_1_3bis.bch,easy,largestfirst,both,complete,4,0.002026,-309.9999998420001,-310.00376192832437,600.0
ex3_1_3bis.bch,easy,roundrobin,both,complete,4,0.0020370000000000024,-309.9999998420001,-310.00376192832437,600.0
ex3_1_4.bch,easy,lsmear,both,complete,20,0.018847000000000006,-3.9999974320198666,-4.004001433453319,600.0
ex3_1_4.bch,easy,lsmear-box,both,complete,20,0.018611000000000006,-3.9999974320198666,-4.004001433453319,600.0
ex3_1_4.bch,easy,smearsumrel,both,complete,14,0.011393,-3.999797101658423,-4.003800902560983,600.0
ex3_1_4.bch,easy,smearsum,both,complete,22,0.021310000000000006,-3.9976100576518347,-4.0016116693211545,600.0
ex3_1_4.bch,easy,smearmax,both,complete,22,0.021555000000000005,-3.9976100576518347,-4.0016116693211545,600.0
ex3_1_4.bch,easy,smearmaxrel,both,complete,22,0.019494000000000008,-3.9997671570984963,-4.003770928026522,600.0
ex3_1_4.bch,easy,largestfirst,both,complete,18,0.016602000000000006,-3.999379406691639,-4.003382789481119,600.0
ex3_1_4.bch,easy,roundrobin,both,complete,20,0.013363000000000003,-3.9999999995000004,-4.0040040035035025,600.0
ex4_1_5.bch,easy,lsmear,both,complete,94,0.05048200000000001,1.5249735004696956e-08,-8.475026499530303e-08,600.0
ex4_1_5.bch,easy,lsmear-box,both,complete,94,0.05024900000000001,1.5249735004696956e-08,-8.475026499530303e-08,600.0
ex4_1_5.bch,easy,smearsumrel,both,complete,94,0.04692900000000001,1.5249735004696956e-08,-8.475026499530303e-08,600.0
ex4_1_5.bch,easy,smearsum,both,complete,146,0.07322000000000002,6.502436821608925e-08,-3.497563178391074e-08,600.0
ex4_1_5.bch,easy,smearmax,both,complete,146,0.07389600000000002,6.502436821608925e-08,-3.497563178391074e-08,600.0
ex4_1_5.bch,easy,smearmaxrel,both,complete,174,0.09509200000000002,8.612035903142619e-08,-1.3879640968573803e-08,600.0
ex4_1_5.bch,easy,largestfirst,both,complete,170,0.09697700000000002,3.045790932580161e-08,-6.954209067419837e-08,600.0
ex4_1_5.bch,easy,roundrobin,both,complete,82,0.047640000000000016,1.4329267067459958e-08,-8.567073293254002e-08,600.0
ex4_1_8.bch,easy,lsmear,both,complete,6,0.007857000000000001,-16.73051182152504,-16.747259080605644,600.0
ex4_1_8.bch,easy,lsmear-box,both,complete,6,0.007242000000000001,-16.73051182152504,-16.747259080605644,600.0
ex4_1_8.bch,easy,smearsumrel,both,complete,6,0.006484000000000002,-16.73051182152504,-16.747259080605644,600.0
ex4_1_8.bch,easy,smearsum,both,complete,6,0.006137999999999999,-16.730660820898056,-16.747408229127178,600.0
ex4_1_8.bch,easy,smearmax,both,complete,6,0.006557000000000002,-16.731584905551063,-16.745094266911288,600.0
ex4_1_8.bch,easy,smearmaxrel,both,complete,6,0.005823000000000003,-16.730660820898056,-16.747408229127178,600.0
ex4_1_8.bch,easy,largestfirst,both,complete,6,0.005334000000000002,-16.73051182152504,-16.747259080605644,600.0
ex4_1_8.bch,easy,roundrobin,both,complete,6,0.005494000000000003,-16.725317864881763,-16.73975671773314,600.0
ex4_1_9.bch,easy,lsmear,both,complete,24,0.018549000000000006,-5.50801105864718,-5.510988872548887,600.0
ex4_1_9.bch,easy,lsmear-box,both,complete,24,0.016562000000000007,-5.50801105864718,-5.510988872548887,600.0
ex4_1_9.bch,easy,smearsumrel,both,complete,24,0.014917000000000003,-5.508011058298421,-5.510988872548887,600.0
ex4_1_9.bch,easy,smearsum,both,complete,24,0.015005000000000003,-5.50801105864718,-5.510988872548887,600.0
ex4_1_9.bch,easy,smearmax,both,complete,24,0.014838000000000004,-5.50801105864718,-5.510988872548887,600.0
ex4_1_9.bch,easy,smearmaxrel,both,complete,24,0.014830000000000001,-5.508011058298421,-5.510988872548887,600.0
ex4_1_9.bch,easy,largestfirst,both,complete,24,0.012256000000000005,-5.50801105864718,-5.510988872548887,600.0
ex4_1_9.bch,easy,roundrobin,both,complete,72,0.025064000000000006,-5.506403540199996,-5.51191545565565,600.0
ex5_2_2_case1.bch,easy,lsmear,both,complete,74,0.17258100000000007,-399.8335768211615,-400.00000059466663,600.0
ex5_2_2_case1.bch,easy,lsmear-box,both,complete,74,0.17231000000000005,-399.8335768211615,-400.00000059466663,600.0
ex5_2_2_case1.bch,easy,smearsumrel,both,complete,6,0.026569000000000006,-400.00000048499953,-400.40040088588535,600.0
ex5_2_2_case1.bch,easy,smearsum,both,complete,66,0.17209500000000005,-399.879127986315,-400.27940739370865,600.0
ex5_2_2_case1.bch,easy,smearmax,both,complete,84,0.20600400000000005,-399.6303557630471,-400.0303861491962,600.0
ex5_2_2_case1.bch,easy,smearmaxrel,both,complete,38,0.09164300000000002,-399.6200701175295,-400.00000076518234,600.0
ex5_2_2_case1.bch,easy,largestfirst,both,complete,35898,137.88288200000002,-399.6943915355731,-400.09448602159466,600.0
ex5_2_2_case1.bch,easy,roundrobin,both,complete,96,0.2559100000000001,-399.83869205546716,-400.23893098645357,600.0
ex5_2_2_case2.bch,easy,lsmear,both,complete,42,0.11297200000000004,-599.5359591772826,-600.136095272555,600.0
ex5_2_2_case2.bch,easy,lsmear-box,both,complete,42,0.11418800000000003,-599.5359591772826,-600.136095272555,600.0
ex5_2_2_case2.bch,easy,smearsumrel,both,complete,18,0.07203300000000003,-599.7797627501604,-600.0000007799573,600.0
ex5_2_2_case2.bch,easy,smearsum,both,complete,44,0.11555700000000003,-599.4587091780251,-600.0000007069651,600.0
ex5_2_2_case2.bch,easy,smearmax,both,complete,102,0.2859300000000001,-599.7560772583347,-600.0000007191087,600.0
ex5_2_2_case2.bch,easy,smearmaxrel,both,complete,54,0.15396200000000007,-599.4010822144078,-600.0010832977053,600.0
ex5_2_2_case2.bch,easy,largestfirst,both,timeout,312880,600.0002890000002,-468.4406013388075,-2661.8885996957524,600.0
ex5_2_2_case2.bch,easy,roundrobin,both,complete,98,0.3003170000000001,-599.8023721481966,-600.4027749231196,600.0
ex5_2_2_case3.bch,medium,lsmear,both,complete,24,0.054515000000000015,-750.000000391067,-750.7507511422091,600.0
ex5_2_2_case3.bch,medium,lsmear-box,both,complete,24,0.054253000000000016,-750.000000391067,-750.7507511422091,600.0
ex5_2_2_case3.bch,medium,smearsumrel,both,complete,20,0.07371500000000003,-750.0000004051669,-750.0000004564115,600.0
ex5_2_2_case3.bch,medium,smearsum,both,complete,48,0.11828000000000007,-750.0000004059168,-750.7507511570738,600.0
ex5_2_2_case3.bch,medium,smearmax,both,complete,32,0.08661500000000003,-750.0000004040578,-750.2205234229093,600.0
ex5_2_2_case3.bch,medium,smearmaxrel,both,complete,32,0.07446700000000005,-750.0000004042554,-750.0000004595705,600.0
ex5_2_2_case3.bch,medium,largestfirst,both,complete,82,0.3782180000000001,-750.0000004015003,-750.7507511526528,600.0
ex5_2_2_case3.bch,medium,roundrobin,both,complete,28,0.08999700000000002,-750.0000004002866,-750.750751151438,600.0
ex5_2_4.bch,easy,lsmear,both,complete,50,0.12330000000000003,-450.00001888949987,-450.4504693588587,600.0
ex5_2_4.bch,easy,lsmear-box,both,complete,50,0.12260300000000005,-450.00001888949987,-450.4504693588587,600.0
ex5_2_4.bch,easy,smearsumrel,both,complete,38,0.11680600000000005,-449.76938835993207,-450.21960796789995,600.0
ex5_2_4.bch,easy,smearsum,both,complete,24,0.08808900000000003,-450.00001888949987,-450.4504693588587,600.0
ex5_2_4.bch,easy,smearmax,both,complete,26,0.08984100000000003,-450.00001888649956,-450.4504693558554,600.0
ex5_2_4.bch,easy,smearmaxrel,both,complete,36,0.10705900000000003,-450.00001888949987,-450.4504693588587,600.0
ex5_2_4.bch,easy,largestfirst,both,timeout,334946,600.0019760000002,-444.22172656090333,-1226.0751410702442,600.0
ex5_2_4.bch,easy,roundrobin,both,complete,52,0.13914300000000007,-449.98759752059175,-450.43803555614784,600.0
ex5_2_5.bch,unsolved,lsmear,both,timeout,58570,600.0091750000001,-3180.0000532977406,-12472.499949375,600.0
ex5_2_5.bch,unsolved,lsmear-box,both,timeout,59072,600.0007460000003,-3250.0000628561143,-12472.499949375,600.0
ex5_2_5.bch,unsolved,smearsumrel,both,timeout,40148,600.1612600000002,-3360.560616779928,-15757.179416195377,600.0
ex5_2_5.bch,unsolved,smearsum,both,timeout,50974,600.0168530000001,-3307.9593002469123,-12194.732337227393,600.0
ex5_2_5.bch,unsolved,smearmax,both,timeout,54238,600.0017060000002,-3391.025537374153,-11617.241531956022,600.0
ex5_2_5.bch,unsolved,smearmaxrel,both,timeout,46320,600.0143570000002,-3171.074296928837,-22335.04213333454,600.0
ex5_2_5.bch,unsolved,largestfirst,both,timeout,72912,600.0060650000003,-3363.0445480708936,-30855.00000000001,600.0
ex5_2_5.bch,unsolved,roundrobin,both,timeout,53128,600.0267300000002,-3131.250085650705,-15445.510265979607,600.0
ex5_3_2.bch,medium,lsmear,both,complete,52,0.7069530000000002,1.8641594572042124,1.8641594496785754,600.0
ex5_3_2.bch,medium,lsmear-box,both,complete,52,0.7085180000000002,1.8641594572042124,1.8641594496785754,600.0
ex5_3_2.bch,medium,smearsumrel,both,complete,46,0.5126590000000001,1.8641594577390512,1.862297160578473,600.0
ex5_3_2.bch,medium,smearsum,both,complete,40,0.5060480000000003,1.8641594523893914,1.8622971552341574,600.0
ex5_3_2.bch,medium,smearmax,both,complete,42,0.5266840000000003,1.8641594524086817,1.8622971552534284,600.0
ex5_3_2.bch,medium,smearmaxrel,both,complete,62,0.6014650000000001,1.864159459043589,1.8622971618817075,600.0
ex5_3_2.bch,medium,largestfirst,both,complete,10620,43.38440300000001,1.864159452171549,1.864159448619041,600.0
ex5_3_2.bch,medium,roundrobin,both,complete,186,2.367728000000001,1.8641594523043383,1.8622971551491894,600.0
ex5_3_3.bch,unsolved,lsmear,both,timeout,13652,600.0844120000002,inf,2.6362253980564643,600.0
ex5_3_3.bch,unsolved,lsmear-box,both,timeout,13506,600.0523200000001,inf,2.6324866589594884,600.0
ex5_3_3.bch,unsolved,smearsumrel,both,timeout,14036,600.0063070000003,inf,2.644563238620393,600.0
ex5_3_3.bch,unsolved,smearsum,both,timeout,14352,600.0592490000001,inf,2.3401713944352536,600.0
ex5_3_3.bch,unsolved,smearmax,both,timeout,12424,600.1714060000002,inf,2.015556686573269,600.0
ex5_3_3.bch,unsolved,smearmaxrel,both,timeout,11586,600.1579540000002,inf,1.631317999999999,600.0
ex5_3_3.bch,unsolved,largestfirst,both,timeout,12002,600.0698350000001,inf,1.631317999999999,600.0
ex5_3_3.bch,unsolved,roundrobin,both,timeout,12424,600.0369530000003,inf,1.6686620432711328,600.0
ex5_4_2.bch,easy,lsmear,both,complete,28,0.059483000000000015,7518.42550293888,7510.91458835053,600.0
ex5_4_2.bch,easy,lsmear-box,both,complete,28,0.059698000000000015,7518.42550293888,7510.91458835053,600.0
ex5_4_2.bch,easy,smearsumrel,both,complete,38,0.07441200000000002,7515.615076751643,7508.106969781862,600.0
ex5_4_2.bch,easy,smearsum,both,complete,52,0.11152900000000004,7513.22799875683,7505.72227648035,600.0
ex5_4_2.bch,easy,smearmax,both,complete,38,0.08048300000000003,7512.367240133721,7504.862377755966,600.0
ex5_4_2.bch,easy,smearmaxrel,both,complete,62,0.13049700000000006,7518.175012981228,7510.664348632597,600.0
ex5_4_2.bch,easy,largestfirst,both,complete,2196,6.205220000000002,7514.073538876437,7506.566971904534,600.0
ex5_4_2.bch,easy,roundrobin,both,complete,42,0.09757300000000002,7514.157832384247,7506.651181203045,600.0
ex5_4_2bis.bch,easy,lsmear,both,complete,32,0.05562200000000001,7516.241425216483,7508.7326925239595,600.0
ex5_4_2bis.bch,easy,lsmear-box,both,complete,32,0.05576900000000001,7516.241425216483,7508.7326925239595,600.0
ex5_4_2bis.bch,easy,smearsumrel,both,complete,20,0.039591000000000015,7513.077955834245,7505.572383450794,600.0
ex5_4_2bis.bch,easy,smearsum,both,complete,34,0.058060000000000014,7512.458275631454,7504.953322309146,600.0
ex5_4_2bis.bch,easy,smearmax,both,complete,30,0.05397100000000002,7513.5963253373975,7506.090235102296,600.0
ex5_4_2bis.bch,easy,smearmaxrel,both,complete,20,0.041644000000000014,7512.812146090805,7505.306839251554,600.0
ex5_4_2bis.bch,easy,largestfirst,both,complete,48,0.09334800000000001,7517.558409485453,7510.04836112433,600.0
ex5_4_2bis.bch,easy,roundrobin,both,complete,32,0.05341700000000001,7512.651814865424,7505.146668197228,600.0
ex5_4_3.bch,easy,lsmear,both,complete,26,0.2816760000000001,4846.511772831359,4845.461986667863,600.0
ex5_4_3.bch,easy,lsmear-box,both,complete,38,0.3668970000000001,4846.592182825252,4845.461986753852,600.0
ex5_4_3.bch,easy,smearsumrel,both,complete,30,0.32233400000000006,4845.461992390606,4840.621371019587,600.0
ex5_4_3.bch,easy,smearsum,both,complete,52,0.44597000000000003,4847.484876972187,4842.64223473745,600.0
ex5_4_3.bch,easy,smearmax,both,complete,44,0.40381500000000004,4845.4619979487625,4840.621376572191,600.0
ex5_4_3.bch,easy,smearmaxrel,both,complete,38,0.2626000000000001,4845.461988580148,4840.621367212936,600.0
ex5_4_3.bch,easy,largestfirst,both,timeout,91230,600.0029120000003,5937.4373465037515,3841.4692143468433,600.0
ex5_4_3.bch,easy,roundrobin,both,complete,76,0.4926040000000001,4846.186722132552,4845.461986440549,600.0
ex5_4_4.bch,hard,lsmear,both,complete,4572,87.86113900000004,10083.509970398009,10073.436533864146,600.0
ex5_4_4.bch,hard,lsmear-box,both,complete,5412,103.03040700000004,10077.856264914177,10067.788476437741,600.0
ex5_4_4.bch,hard,smearsumrel,both,complete,6228,119.39378500000004,10079.964082685636,10069.894188497141,600.0
ex5_4_4.bch,hard,smearsum,both,complete,4632,82.34196400000003,10077.946829906232,10077.775202800769,600.0
ex5_4_4.bch,hard,smearmax,both,complete,5724,98.33276000000004,10080.46252965055,10070.392137513038,600.0
ex5_4_4.bch,hard,smearmaxrel,both,timeout,57830,600.0139950000001,inf,5310.414187801892,600.0
ex5_4_4.bch,hard,largestfirst,both,timeout,65926,600.0201870000002,11639.05508337732,4101.460993736822,600.0
ex5_4_4.bch,hard,roundrobin,both,complete,22726,364.07799900000015,10083.3776357358,10073.304331404399,600.0
ex6_1_1.bch,blowup,lsmear,both,complete,2594,8.051359000000001,-0.02019818781646951,-0.0202184062226922,600.0
ex6_1_1.bch,blowup,lsmear-box,both,complete,2574,7.980463000000002,-0.02019819039596188,-0.020218408804766642,600.0
ex6_1_1.bch,blowup,smearsumrel,both,complete,2550,7.749526000000002,-0.020198206352502523,-0.0202184247772798,600.0
ex6_1_1.bch,blowup,smearsum,both,complete,2630,8.123857000000001,-0.020197727760722844,-0.02021794570642927,600.0
ex6_1_1.bch,blowup,smearmax,both,complete,2620,7.835282000000002,-0.020192951595184902,-0.020213164759944842,600.0
ex6_1_1.bch,blowup,smearmaxrel,both,complete,5202,13.593749000000003,-0.02019808124168598,-0.020218299541227204,600.0
ex6_1_1.bch,blowup,largestfirst,both,timeout,278542,600.0024180000001,-0.017577568180348557,-3.253384276752152,600.0
ex6_1_1.bch,blowup,roundrobin,both,complete,4686,12.188056000000005,-0.020196208545783776,-0.020216424970754526,600.0
ex6_1_2.bch,easy,lsmear,both,complete,26,0.04095900000000001,-0.03245514537407122,-0.03248763300707829,600.0
ex6_1_2.bch,easy,lsmear-box,both,complete,26,0.034678000000000014,-0.03245514537407122,-0.03248763300707829,600.0
ex6_1_2.bch,easy,smearsumrel,both,complete,26,0.03410500000000002,-0.03245514537407122,-0.03248763300707829,600.0
ex6_1_2.bch,easy,smearsum,both,complete,26,0.03470500000000001,-0.03245514537407122,-0.03248763300707829,600.0
ex6_1_2.bch,easy,smearmax,both,complete,26,0.034810000000000015,-0.03245514537407122,-0.03248763300707829,600.0
ex6_1_2.bch,easy,smearmaxrel,both,complete,52,0.07180700000000002,-0.032433322477667004,-0.03246578826593293,600.0
ex6_1_2.bch,easy,largestfirst,both,complete,26,0.03280000000000001,-0.03245514537407122,-0.03248763300707829,600.0
ex6_1_2.bch,easy,roundrobin,both,complete,24,0.028842000000000007,-0.032463735726408774,-0.032496231958367136,600.0
ex6_1_3.bch,hard,lsmear,both,complete,4950,25.70974100000001,-0.35249063680668463,-0.35284348028697154,600.0
ex6_1_3.bch,hard,lsmear-box,both,complete,4618,26.001759000000003,-0.3522885892139579,-0.35264123044440226,600.0
ex6_1_3.bch,hard,smearsumrel,both,complete,5496,29.570882000000008,-0.35225511657425196,-0.3526077242985505,600.0
ex6_1_3.bch,hard,smearsum,both,complete,4600,25.079816000000008,-0.3524813457594843,-0.3528341799394237,600.0
ex6_1_3.bch,hard,smearmax,both,complete,4648,23.734609000000006,-0.3524040537204447,-0.35275681053097563,600.0
ex6_1_3.bch,hard,smearmaxrel,both,timeout,138532,600.0094290000003,-0.32434305380665834,-3.0386360536361514,600.0
ex6_1_3.bch,hard,largestfirst,both,timeout,218306,600.0013290000002,-0.3241808859054655,-9.633868845437776,600.0
ex6_1_3.bch,hard,roundrobin,both,complete,18176,89.26942500000003,-0.35224744790926776,-0.35260004795722494,600.0
ex6_1_3bis.bch,medium,lsmear,both,complete,2850,4.086703000000002,-0.3518390755021055,-0.35219126676887436,600.0
ex6_1_3bis.bch,medium,lsmear-box,both,complete,2834,4.032401000000001,-0.3518390755021055,-0.35219126676887436,600.0
ex6_1_3bis.bch,medium,smearsumrel,both,complete,2846,3.818185000000001,-0.3518390755021055,-0.35219126676887436,600.0
ex6_1_3bis.bch,medium,smearsum,both,complete,2800,3.783054000000001,-0.3518266863286229,-0.3521788651938167,600.0
ex6_1_3bis.bch,medium,smearmax,both,complete,2854,3.805250000000001,-0.351833532001912,-0.35218571771963153,600.0
ex6_1_3bis.bch,medium,smearmaxrel,both,timeout,473772,600.0000700000002,-0.3507945479775052,-6.293732656420665,600.0
ex6_1_3bis.bch,medium,largestfirst,both,timeout,687718,600.0008640000002,-0.30283102438873544,-11.876644637046251,600.0
ex6_1_3bis.bch,medium,roundrobin,both,complete,7662,7.799614000000001,-0.3518802612890036,-0.35223249378278637,600.0
ex6_1_4.bch,medium,lsmear,both,complete,126,0.26257500000000006,-0.29438804370301486,-0.29468272642944426,600.0
ex6_1_4.bch,medium,lsmear-box,both,complete,158,0.3424130000000001,-0.29452053034860215,-0.2948153456942964,600.0
ex6_1_4.bch,medium,smearsumrel,both,complete,162,0.3310160000000001,-0.29425162761567236,-0.29454617378946174,600.0
ex6_1_4.bch,medium,smearsum,both,complete,148,0.2838900000000001,-0.29427315284733174,-0.2945677205678996,600.0
ex6_1_4.bch,medium,smearmax,both,complete,170,0.3329300000000001,-0.29439110485757686,-0.29468579064822503,600.0
ex6_1_4.bch,medium,smearmaxrel,both,complete,214,0.39663100000000007,-0.2945272985007337,-0.29482212062135504,600.0
ex6_1_4.bch,medium,largestfirst,both,complete,752,2.347111000000001,-0.2945067053510164,-0.29480150685787426,600.0
ex6_1_4.bch,medium,roundrobin,both,complete,166,0.3344850000000001,-0.29442766638608847,-0.2947223887748633,600.0
ex6_2_10.bch,hard,lsmear,both,complete,68052,113.55700900000004,-3.051949837281957,-3.055004842124081,600.0
ex6_2_10.bch,hard,lsmear-box,both,complete,68354,112.25259100000004,-3.051949837281957,-3.055004842124081,600.0
ex6_2_10.bch,hard,smearsumrel,both,complete,68098,107.05007200000003,-3.051949837281957,-3.055004842124081,600.0
ex6_2_10.bch,hard,smearsum,both,complete,67854,107.47129800000002,-3.051949837281957,-3.055004842124081,600.0
ex6_2_10.bch,hard,smearmax,both,complete,68106,106.69580600000002,-3.051949837281957,-3.055004842124081,600.0
ex6_2_10.bch,hard,smearmaxrel,both,timeout,380834,600.0020010000002,-3.051050925165789,-56.56045402557272,600.0
ex6_2_10.bch,hard,largestfirst,both,timeout,395724,600.0013260000002,-3.0504529338520316,-280.01424028083323,600.0
ex6_2_10.bch,hard,roundrobin,both,timeout,441960,600.0022140000002,-3.0516742640026093,-3.323961435520243,600.0
ex6_2_11.bch,medium,lsmear,both,complete,11412,9.914886000000005,-2.672397996422715e-06,-2.7723979964227146e-06,600.0
ex6_2_11.bch,medium,lsmear-box,both,complete,11262,9.706305000000004,-2.672061339373255e-06,-2.7720613393732545e-06,600.0
ex6_2_11.bch,medium,smearsumrel,both,complete,13332,10.733058000000003,-2.671819958402488e-06,-2.7718199584024877e-06,600.0
ex6_2_11.bch,medium,smearsum,both,complete,12502,10.185632000000004,-2.6718414055382222e-06,-2.7718414055382217e-06,600.0
ex6_2_11.bch,medium,smearmax,both,complete,12526,10.148442000000003,-2.671826172986891e-06,-2.7718261729868903e-06,600.0
ex6_2_11.bch,medium,smearmaxrel,both,complete,11784,9.118740000000003,-2.6719500499788884e-06,-2.771950049978888e-06,600.0
ex6_2_11.bch,medium,largestfirst,both,timeout,625686,600.0014510000003,0.0019284553391433978,-217.15636289947196,600.0
ex6_2_11.bch,medium,roundrobin,both,complete,47622,32.688651000000014,-2.6716928853698363e-06,-2.7716928853698358e-06,600.0
ex6_2_12.bch,medium,lsmear,both,complete,2528,2.658830000000001,0.2892031287368326,0.28891421452231036,600.0
ex6_2_12.bch,medium,lsmear-box,both,complete,2538,2.6272990000000007,0.2892027254721644,0.28891381166050395,600.0
ex6_2_12.bch,medium,smearsumrel,both,complete,2556,2.503899000000001,0.28920272406060554,0.28891381025035523,600.0
ex6_2_12.bch,medium,smearsum,both,complete,2684,2.675264000000001,0.28920267399221644,0.2889137602319845,600.0
ex6_2_12.bch,medium,smearmax,both,complete,2560,2.4747340000000007,0.28920272406060554,0.28891381025035523,600.0
ex6_2_12.bch,medium,smearmaxrel,both,timeout,704130,600.0019030000002,0.28930184700049455,0.26061941799885796,600.0
ex6_2_12.bch,medium,largestfirst,both,timeout,731902,600.0010990000002,0.28983910531909024,-46.16729064164164,600.0
ex6_2_12.bch,medium,roundrobin,both,complete,12848,10.236112000000004,0.2891976178613444,0.28890870915219224,600.0
ex6_2_13.bch,blowup,lsmear,both,complete,351812,571.3926440000001,-0.21620947231175536,-0.2164258982099653,600.0
ex6_2_13.bch,blowup,lsmear-box,both,complete,351724,567.0691860000002,-0.21620947231175536,-0.2164258982099653,600.0
ex6_2_13.bch,blowup,smearsumrel,both,complete,359762,546.6751170000002,-0.21620947231175536,-0.2164258982099653,600.0
ex6_2_13.bch,blowup,smearsum,both,complete,376316,578.1589520000001,-0.2162094723117549,-0.21642589820996486,600.0
